Year,City,Mascote,Tipo
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1976,Montreal,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
1980,Moscow,,
